gesture,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
HELLO,0.6287769675254822,0.7738786935806274,-4.326790019604232e-07,0.5678121447563171,0.7289701104164124,-0.02441607229411602,0.5139653086662292,0.646093487739563,-0.03970523178577423,0.4965669512748718,0.5706139802932739,-0.05693520978093147,0.5428024530410767,0.5372441411018372,-0.06626103818416595,0.5361917018890381,0.5251754522323608,-0.004976848140358925,0.5203614830970764,0.46513131260871887,-0.040249280631542206,0.5206197500228882,0.535883367061615,-0.05308942869305611,0.5265825390815735,0.5679194331169128,-0.05484018474817276,0.5811817646026611,0.5192087888717651,-0.006399722769856453,0.564348578453064,0.4606965482234955,-0.050014689564704895,0.5577294230461121,0.5427056550979614,-0.05548520013689995,0.5616075992584229,0.5832460522651672,-0.04650738090276718,0.6278489828109741,0.5257200002670288,-0.014878036454319954,0.6089028120040894,0.4830377697944641,-0.059587109833955765,0.597326934337616,0.5687794089317322,-0.05451422557234764,0.5979927778244019,0.6248196959495544,-0.03530513495206833,0.6735530495643616,0.5391199588775635,-0.025379907339811325,0.6832239031791687,0.4526011049747467,-0.04713841900229454,0.684173047542572,0.4001707434654236,-0.04916812852025032,0.6839749813079834,0.34941643476486206,-0.043779268860816956
HELLO,0.6334890723228455,0.7768571376800537,-4.6354796268133214e-07,0.5683851838111877,0.735913872718811,-0.02646850235760212,0.5107969045639038,0.6519832015037537,-0.04216405376791954,0.4944749176502228,0.5725125670433044,-0.05912773683667183,0.5441415309906006,0.5438349843025208,-0.06770437955856323,0.5355256199836731,0.5287941098213196,-0.008251267485320568,0.5178515315055847,0.469563752412796,-0.042453061789274216,0.5195699334144592,0.5437754392623901,-0.053453925997018814,0.5263152122497559,0.5710087418556213,-0.05447804555296898,0.5816621780395508,0.5222377181053162,-0.008843234740197659,0.5638002157211304,0.4670954942703247,-0.052322085946798325,0.558368980884552,0.5510469675064087,-0.0561116561293602,0.5616926550865173,0.5881767868995667,-0.04610590264201164,0.6284494400024414,0.5286434292793274,-0.016436396166682243,0.6092584729194641,0.48818621039390564,-0.061508141458034515,0.5982264280319214,0.5765979886054993,-0.05510742589831352,0.5983898043632507,0.6323326230049133,-0.034890975803136826,0.6737929582595825,0.5412501096725464,-0.026215823367238045,0.6804065704345703,0.4548775851726532,-0.048252396285533905,0.6803086400032043,0.40086209774017334,-0.049675267189741135,0.679326593875885,0.3466290533542633,-0.04380995035171509
HELLO,0.634598970413208,0.7847946882247925,-5.181802293918736e-07,0.5720064043998718,0.7424046397209167,-0.027487987652420998,0.5158447623252869,0.6577416062355042,-0.04470745474100113,0.49843016266822815,0.580462634563446,-0.06291983276605606,0.5475480556488037,0.55838942527771,-0.0721767470240593,0.541631281375885,0.528731644153595,-0.01588396728038788,0.5252571105957031,0.467978298664093,-0.053642868995666504,0.5269564986228943,0.5474345684051514,-0.0655912235379219,0.5317471623420715,0.5780675411224365,-0.06713615357875824,0.5900626182556152,0.5263104438781738,-0.017535900697112083,0.5749887228012085,0.47677183151245117,-0.06292424350976944,0.5670869946479797,0.5677884817123413,-0.06564758718013763,0.5673396587371826,0.5974832773208618,-0.055722977966070175,0.6372467279434204,0.5376840829849243,-0.02632589265704155,0.6238268613815308,0.49886974692344666,-0.07383763045072556,0.6110899448394775,0.5876913070678711,-0.06564110517501831,0.6084173917770386,0.636509120464325,-0.04489023983478546,0.6821041107177734,0.5546572208404541,-0.037369612604379654,0.69594407081604,0.4638001322746277,-0.06231534481048584,0.6994063854217529,0.41078776121139526,-0.06314164400100708,0.70143723487854,0.3577111065387726,-0.05667421221733093
HELLO,0.6309787034988403,0.7857211828231812,-5.08647190144984e-07,0.5680636167526245,0.7407434582710266,-0.029889238998293877,0.512765109539032,0.6546844244003296,-0.04795234650373459,0.500592052936554,0.5761288404464722,-0.06632281094789505,0.553313672542572,0.5551444292068481,-0.0754794105887413,0.5390653610229492,0.5239577889442444,-0.017662018537521362,0.5232082605361938,0.46668756008148193,-0.0536087341606617,0.5237524509429932,0.5501391887664795,-0.06369956582784653,0.5289144515991211,0.575890839099884,-0.06443359702825546,0.5881512761116028,0.5235481262207031,-0.01820402778685093,0.5724532604217529,0.4724072217941284,-0.06273412704467773,0.5642087459564209,0.5649648904800415,-0.06429770588874817,0.5665686726570129,0.5930989980697632,-0.05327760428190231,0.6366199851036072,0.5367544293403625,-0.02573905698955059,0.6211459636688232,0.501177191734314,-0.07298999279737473,0.6086064577102661,0.5930123329162598,-0.06415606290102005,0.6079813838005066,0.6417080163955688,-0.04213884100317955,0.6838474273681641,0.5551624894142151,-0.03562727943062782,0.6961895227432251,0.4628298580646515,-0.05959435924887657,0.6976916790008545,0.409555047750473,-0.059178683906793594,0.6978721618652344,0.3560616970062256,-0.051432982087135315
HELLO,0.6330761909484863,0.7849023342132568,-4.868530254498182e-07,0.5706257820129395,0.7404015064239502,-0.026577413082122803,0.5151958465576172,0.6589438319206238,-0.04335213825106621,0.5017340183258057,0.583253026008606,-0.06144567206501961,0.5518280863761902,0.5585518479347229,-0.07107588648796082,0.5403013229370117,0.5320836305618286,-0.013245017267763615,0.5262156128883362,0.46748778223991394,-0.04863905906677246,0.5247941017150879,0.544804573059082,-0.06018853932619095,0.5284085869789124,0.5755184292793274,-0.06203894689679146,0.5894137620925903,0.5301250219345093,-0.015160762704908848,0.5746039152145386,0.47373026609420776,-0.05930102989077568,0.5643811225891113,0.559931218624115,-0.06394781917333603,0.5655156970024109,0.5937349796295166,-0.05561123788356781,0.6381331086158752,0.5405956506729126,-0.023842712864279747,0.6242167949676514,0.49661320447921753,-0.0691404789686203,0.6076217293739319,0.5809574723243713,-0.06282086670398712,0.6027148962020874,0.6318580508232117,-0.04364491254091263,0.6852061152458191,0.5561118125915527,-0.03475353494286537,0.6964181065559387,0.46518751978874207,-0.0583907812833786,0.6981592178344727,0.4108259081840515,-0.060002777725458145,0.6993674039840698,0.35809868574142456,-0.054356373846530914
HELLO,0.6323435306549072,0.7916358709335327,-5.182088784749794e-07,0.5719273090362549,0.744215190410614,-0.026876118034124374,0.5232352614402771,0.6599656343460083,-0.0439840704202652,0.5096774697303772,0.5860062837600708,-0.06263631582260132,0.5522083640098572,0.5590230822563171,-0.07254399359226227,0.544445276260376,0.5328351855278015,-0.014310537837445736,0.5253229141235352,0.46968722343444824,-0.05237603560090065,0.5243409276008606,0.5478137135505676,-0.06440387666225433,0.5298148989677429,0.5783302187919617,-0.0655909925699234,0.5921425223350525,0.531711757183075,-0.016380848363041878,0.572963535785675,0.4779979884624481,-0.06355109065771103,0.5650230050086975,0.5686013698577881,-0.0671515017747879,0.5689873695373535,0.6010486483573914,-0.05700324848294258,0.640090823173523,0.5433631539344788,-0.02555529586970806,0.619858980178833,0.5018031001091003,-0.0738418772816658,0.6069208383560181,0.591901957988739,-0.06605842709541321,0.6074636578559875,0.6439707279205322,-0.04462824761867523,0.6867395043373108,0.5592644214630127,-0.03699775040149689,0.6987463235855103,0.466362327337265,-0.06263023614883423,0.6998432874679565,0.4104679226875305,-0.06447232514619827,0.7002877593040466,0.35670432448387146,-0.058232419192790985
HELLO,0.6337961554527283,0.7932189702987671,-5.160661658010213e-07,0.5719618201255798,0.7463214993476868,-0.026660524308681488,0.5224372148513794,0.6606048941612244,-0.04245622083544731,0.506437361240387,0.5857748985290527,-0.06009530648589134,0.5494214296340942,0.5610083341598511,-0.06887230277061462,0.5444856882095337,0.535491406917572,-0.00915522314608097,0.5242542624473572,0.47196823358535767,-0.04584730789065361,0.5238326191902161,0.5489095449447632,-0.057312458753585815,0.5311326384544373,0.5776703953742981,-0.05805559828877449,0.5910803079605103,0.5327422618865967,-0.010616665706038475,0.571989893913269,0.47907060384750366,-0.05587805062532425,0.5637604594230652,0.56751948595047,-0.05887462943792343,0.5674186944961548,0.5992056727409363,-0.04841487482190132,0.6387778520584106,0.5431435704231262,-0.019500482827425003,0.6191468238830566,0.5020094513893127,-0.06635056436061859,0.6057599782943726,0.5892411470413208,-0.05891084298491478,0.6060402989387512,0.6391096115112305,-0.0377800278365612,0.6853510141372681,0.5578062534332275,-0.030713429674506187,0.6982915997505188,0.4655402600765228,-0.053987033665180206,0.6972229480743408,0.4107087552547455,-0.05473294481635094,0.6946187019348145,0.3582657277584076,-0.04797983169555664
HELLO,0.6360526084899902,0.7918213605880737,-5.038565973336517e-07,0.5743969082832336,0.7474201917648315,-0.028322279453277588,0.5195029377937317,0.6619994640350342,-0.044462040066719055,0.5020849108695984,0.5834255218505859,-0.061866212636232376,0.5517864227294922,0.5598047971725464,-0.07022138684988022,0.5414829254150391,0.5367193818092346,-0.010846845805644989,0.5230609178543091,0.47371459007263184,-0.04584800824522972,0.5254440903663635,0.5524418950080872,-0.05539235472679138,0.5328740477561951,0.5807400941848755,-0.05496424064040184,0.5893857479095459,0.5335382223129272,-0.011215846054255962,0.5724573135375977,0.47617870569229126,-0.05681752786040306,0.5662453174591064,0.5669079422950745,-0.05989491939544678,0.56967693567276,0.6027756333351135,-0.04854147881269455,0.6381527185440063,0.5427624583244324,-0.01869577169418335,0.6223322153091431,0.4999237656593323,-0.06615888327360153,0.6093133091926575,0.5890690088272095,-0.058984141796827316,0.6073147654533386,0.6418643593788147,-0.03703540936112404,0.685841977596283,0.5563634634017944,-0.02840743400156498,0.6978004574775696,0.46456241607666016,-0.0513044074177742,0.698127806186676,0.4097157418727875,-0.05158369988203049,0.6956831216812134,0.3564108610153198,-0.04405686631798744
HELLO,0.6360304951667786,0.7930799126625061,-5.021573201702267e-07,0.573078453540802,0.7471952438354492,-0.02609395794570446,0.5190150737762451,0.6621618270874023,-0.04135347530245781,0.5047062635421753,0.5818749666213989,-0.058330927044153214,0.5536709427833557,0.5530317425727844,-0.06626458466053009,0.5405733585357666,0.536098062992096,-0.008936145342886448,0.5250411033630371,0.4731772541999817,-0.04308987036347389,0.5236939191818237,0.553982675075531,-0.05242617428302765,0.5297103524208069,0.5820171236991882,-0.05255010351538658,0.587904155254364,0.5329335331916809,-0.01051945611834526,0.5725128054618835,0.47741037607192993,-0.054335419088602066,0.5640299916267395,0.5674697160720825,-0.056329891085624695,0.5674270391464233,0.5980219841003418,-0.04534747451543808,0.6362854242324829,0.5422563552856445,-0.019180597737431526,0.6197072863578796,0.49863383173942566,-0.06548754125833511,0.6065466403961182,0.5894179344177246,-0.057284027338027954,0.6067225337028503,0.6411797404289246,-0.0356672964990139,0.6831390857696533,0.5563894510269165,-0.030020099133253098,0.6966208219528198,0.46365559101104736,-0.053299449384212494,0.6973746418952942,0.408910870552063,-0.05404392257332802,0.6971797943115234,0.3548721373081207,-0.047220729291439056
HELLO,0.6341304183006287,0.7857424020767212,-4.63116151649956e-07,0.5724062919616699,0.7396254539489746,-0.030569059774279594,0.522646427154541,0.6523535251617432,-0.04919963702559471,0.5125377178192139,0.5765553116798401,-0.06880239397287369,0.5588904023170471,0.5565136075019836,-0.07948767393827438,0.5434265732765198,0.5257015824317932,-0.012844249606132507,0.5301852226257324,0.464294970035553,-0.051128603518009186,0.5283483862876892,0.5409948825836182,-0.0642068162560463,0.5311331748962402,0.572348415851593,-0.06587158143520355,0.5919094085693359,0.5253281593322754,-0.013270446099340916,0.5795964598655701,0.47146913409233093,-0.060599248856306076,0.5695716142654419,0.5589208602905273,-0.06590592116117477,0.5696434378623962,0.591684103012085,-0.05635274946689606,0.6414933800697327,0.5381256341934204,-0.021300533786416054,0.6288320422172546,0.49463024735450745,-0.06993569433689117,0.6149011850357056,0.5852904915809631,-0.06274573504924774,0.6121407747268677,0.6384971737861633,-0.04108624532818794,0.6900137662887573,0.5555625557899475,-0.03193569555878639,0.7031972408294678,0.46486401557922363,-0.056074246764183044,0.7032666802406311,0.411135196685791,-0.056627724319696426,0.7016292214393616,0.3554849624633789,-0.04929128661751747
HELLO,0.6359661221504211,0.7851665019989014,-4.764055461237149e-07,0.5760164260864258,0.7415286898612976,-0.03175285831093788,0.523172914981842,0.6580283641815186,-0.051040273159742355,0.5114408731460571,0.5833684802055359,-0.07082527130842209,0.5583493113517761,0.5560293197631836,-0.08172960579395294,0.5461084246635437,0.5282027721405029,-0.016395654529333115,0.5334499478340149,0.46613746881484985,-0.05424802750349045,0.5313615798950195,0.5444930195808411,-0.0667448565363884,0.5342746376991272,0.5719085931777954,-0.06882276386022568,0.5954550504684448,0.5272932648658752,-0.01657402329146862,0.5842627882957458,0.4727095663547516,-0.06477563083171844,0.5713932514190674,0.5584413409233093,-0.07066566497087479,0.5685845613479614,0.5886709094047546,-0.062184762209653854,0.6453200578689575,0.5393643379211426,-0.02421565353870392,0.6346558928489685,0.49252718687057495,-0.07417702674865723,0.6173210740089417,0.5809853076934814,-0.06797429174184799,0.6104996204376221,0.6324329972267151,-0.04736071825027466,0.693466067314148,0.556601345539093,-0.03437025845050812,0.7045531272888184,0.4664142429828644,-0.06094414368271828,0.7061777710914612,0.4082798957824707,-0.0633503869175911,0.7069985270500183,0.34699374437332153,-0.05751483887434006
HELLO,0.6382595896720886,0.7803471088409424,-4.878118033957435e-07,0.5779964923858643,0.7378749251365662,-0.028938360512256622,0.5296977162361145,0.6521815061569214,-0.046496257185935974,0.5205985307693481,0.5758441090583801,-0.06468471884727478,0.5652139186859131,0.5493651628494263,-0.07399149984121323,0.5469809770584106,0.5257941484451294,-0.015573333017528057,0.5327888131141663,0.4636395573616028,-0.051990069448947906,0.5335702896118164,0.5440545082092285,-0.06301054358482361,0.5391029715538025,0.5733364820480347,-0.06376825273036957,0.5965316295623779,0.5246199369430542,-0.016048401594161987,0.5839962363243103,0.46893221139907837,-0.06054408848285675,0.574836254119873,0.5586311221122742,-0.06363600492477417,0.5753001570701599,0.5902650356292725,-0.05371943861246109,0.6466166377067566,0.5368210673332214,-0.02349177561700344,0.6325972676277161,0.4952463209629059,-0.07020074874162674,0.6173436045646667,0.5856581926345825,-0.06257380545139313,0.6137444972991943,0.6366097927093506,-0.04165465757250786,0.6949405074119568,0.5533052682876587,-0.03312899172306061,0.7071808576583862,0.46231958270072937,-0.0578521229326725,0.7088110446929932,0.40475255250930786,-0.05920933932065964,0.7086102962493896,0.3456411361694336,-0.05282454937696457
HELLO,0.6406427621841431,0.777841329574585,-4.966129267813812e-07,0.5810772180557251,0.7368054389953613,-0.029688697308301926,0.5286292433738708,0.6542309522628784,-0.04736347123980522,0.517533004283905,0.5756364464759827,-0.06570916622877121,0.5631376504898071,0.5472646355628967,-0.07517567276954651,0.5481220483779907,0.5249398350715637,-0.015732819214463234,0.5352380275726318,0.46219921112060547,-0.052338339388370514,0.5369342565536499,0.5420156121253967,-0.06368253380060196,0.5424433350563049,0.5700309872627258,-0.06488800793886185,0.5976025462150574,0.52394700050354,-0.015946410596370697,0.5861721634864807,0.47006916999816895,-0.061331890523433685,0.5782760381698608,0.5605436563491821,-0.06478320807218552,0.5792966485023499,0.5909644365310669,-0.055136311799287796,0.6476879119873047,0.535290002822876,-0.023301582783460617,0.6364754438400269,0.4909396767616272,-0.07080782949924469,0.6215923428535461,0.5792657732963562,-0.06344500929117203,0.6170529723167419,0.6288515329360962,-0.042681775987148285,0.6962634325027466,0.5506231188774109,-0.032917119562625885,0.7095072269439697,0.4592795670032501,-0.05759091675281525,0.7106674909591675,0.4034317433834076,-0.0588390938937664,0.7093430161476135,0.3466932773590088,-0.05234012380242348
